UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm
1703455200,Ministry of Truth,Aw,28.50448852364711,1018.0087369421948,5.9678902976584824,111.05040285629198,94.73532060355754,74.20596181067262,5.026692705926524
1703541600,Ministry of Truth,Aw,27.379352810277155,1002.6229313436113,10.725893522785611,269.5334634114022,89.78620287827158,59.35860863481474,1.3089392901505783
1703628000,Ministry of Truth,Aw,32.339643650062584,1008.6313063190537,9.199749035901801,200.4575076124126,94.91002245772955,74.73006737318866,4.607717906890497
1703714400,Ministry of Truth,Aw,22.775422598172558,1027.5295613151445,7.8782736178995165,321.68085424857287,87.02423548501862,51.07270645505585,2.376545409674535
1703800800,Ministry of Truth,Aw,26.396600003078447,1024.2184948094337,19.223012582880877,311.67426716316857,95.44038199913136,76.32114599739408,0.4402323690568308
1703887200,Ministry of Truth,Aw,27.213772798465634,1008.4786733906245,18.48888015748619,52.50719424019083,102.82932930973413,98.48798792920238,7.106709986324379
1703973600,Ministry of Truth,Aw,28.259083587203214,1007.064387816079,19.406670904934124,338.6333292752747,93.73662533256702,71.20987599770103,1.9409408006021147
1672524000,Ministry of Love,Cfb,12.786755802006441,1002.3076796352336,9.351517615950367,111.49673804168246,72.83205023052012,51.328200922080505,4.197030062373971
1672610400,Ministry of Love,Cfb,6.729373872118678,1024.977938528759,18.9730746129969,231.3188035287461,74.2768039266009,57.10721570640362,3.3388481724934267
1672696800,Ministry of Love,Cfb,11.397855741747936,1028.7115205414182,18.25603785828939,238.96556193533846,76.37563104100178,65.50252416400716,0.6005752574613524
1672783200,Ministry of Love,Cfb,9.78666139870442,1004.3375554626376,16.129411040218724,263.0679783658456,79.5240955268213,78.09638210728518,7.307284336111664
1672869600,Ministry of Love,Cfb,11.337306645159993,1018.5620004824343,22.4081107971833,244.5688633155973,79.11889371569202,76.47557486276808,1.7288519415871764
1672956000,Ministry of Love,Cfb,8.720512983398873,1008.2126261006254,12.4700774536543,119.54807348110893,70.78580167817034,43.143206712681355,0.8764388049008491
1673042400,Ministry of Love,Cfb,4.607082255170745,1000.0834376090639,24.30419890218367,352.1333268953634,71.18568662765185,44.7427465106074,1.0849609106591773
1673128800,Ministry of Love,Cfb,14.68432844775257,1017.7017963219591,16.086603889230748,3.530157763725068,77.9382238092322,71.7528952369288,6.207107349801524
1673215200,Ministry of Love,Cfb,20.41197678582924,1007.5319883070395,13.895280466448291,73.30965689610683,70.3500644796229,41.400257918491626,2.1373767744908494
1673301600,Ministry of Love,Cfb,17.628415436684847,1011.5150562707873,13.893057177566789,122.62501919615909,78.88793674223453,75.55174696893809,5.229357953457928
1673388000,Ministry of Love,Cfb,11.43947758145705,1028.6648475755383,22.817899183507137,278.1053596454264,73.3661661918088,53.46466476723519,0.09666812202605199
1673474400,Ministry of Love,Cfb,16.084082051488757,1026.4189585988088,20.172872872862456,211.23115853152404,71.70009700903113,46.80038803612449,1.134295129681072
1673560800,Ministry of Love,Cfb,5.920968342490895,1007.754122211728,8.626632216362866,227.78070234793987,77.1063849919953,68.4255399679812,7.534113343005237
1673647200,Ministry of Love,Cfb,4.761204491526476,1017.7263501266643,9.491310015272916,59.3715178292316,66.87711776952395,27.50847107809579,1.0710745492763403
1673733600,Ministry of Love,Cfb,17.06016805342914,1006.9198495815738,13.9030271921362,240.14862891589053,77.47635420344864,69.90541681379457,0.5276715419096186
1673820000,Ministry of Love,Cfb,23.571396794456728,1002.2277510726487,22.429460103045177,305.7439127407725,69.72377890662545,38.895115626501806,1.9539863796297539
1673906400,Ministry of Love,Cfb,21.31344796835049,1015.1081898183172,14.967409752989916,257.2630575632298,68.59936776224153,34.39747104896613,2.46489756405358
1673992800,Ministry of Love,Cfb,9.307405683654164,1019.5442192777922,22.385726563080922,335.600434819371,69.50691748836452,38.02766995345807,2.204992534900643
1674079200,Ministry of Love,Cfb,10.550224027808358,1010.5134725913998,24.22877931692492,37.84624523177694,76.67171910106744,66.68687640426975,2.9395572509571184
1674165600,Ministry of Love,Cfb,20.649686973655257,1021.627647171,8.826401742159508,211.6504104257232,65.68866405641886,22.754656225675436,1.4891127574296035
1674252000,Ministry of Love,Cfb,19.907598342809305,1015.6138479106837,13.381387423310056,140.35572987644542,68.62035312103414,34.48141248413656,2.876505780926945
1674338400,Ministry of Love,Cfb,5.398224280805358,1016.5813904079224,23.034362241129788,179.38456859226898,73.43695636658948,53.74782546635792,4.279168743090132
1674424800,Ministry of Love,Cfb,23.22334970472311,1012.7864288638863,8.412237338457375,318.89813842411246,79.41045984834082,77.64183939336328,8.387202302511573
1674511200,Ministry of Love,Cfb,10.577508347203993,1007.486127846246,9.450543944459852,102.19013498003511,79.15988328952524,76.63953315810096,7.090525356897301
1674597600,Ministry of Love,Cfb,21.456918756051678,1023.7179760927443,7.896404637566549,66.32252279611791,79.88587272280103,79.54349089120407,0.8677798329015842
1674684000,Ministry of Love,Cfb,20.063440482551595,1004.0310761435844,22.178690183325624,185.19221366513347,65.304048088716,21.216192354864017,2.500794449124663
1674770400,Ministry of Love,Cfb,7.372666819273514,1011.5743660760925,16.136697393474577,66.00455774209878,77.15138497974755,68.60553991899019,7.633737079175953
1674856800,Ministry of Love,Cfb,25.883561818576325,1014.9109112591332,20.245740745490416,150.29126204666989,75.4581912338959,61.8327649355836,0.7042888543633582
1674943200,Ministry of Love,Cfb,20.936564445156947,1015.4164315512925,19.42721973418528,31.651048575082395,79.03921533714863,76.15686134859453,3.5758589781547414
1675029600,Ministry of Love,Cfb,17.7554377998675,1015.8329245841767,14.878130433941102,289.4357634763317,76.59901818896188,66.39607275584751,3.3947088747561267
1675116000,Ministry of Love,Cfb,11.569761893198596,1017.6070329515939,8.478411114422373,50.0673519513036,72.07589126485584,48.30356505942335,1.6267559807666667
1675202400,Ministry of Love,Cfb,21.53127016635792,1000.4403136098441,14.049683615538049,298.20494268600754,76.31697989129158,65.26791956516632,1.0801838396419245
1675288800,Ministry of Love,Cfb,10.37973008705006,1025.0501543164044,8.462831998866045,83.00499923722617,65.79139696083158,23.16558784332633,0.4632413816126017
1675375200,Ministry of Love,Cfb,27.04286488808772,999.614790896324,15.73922332976453,318.64413220787384,70.2728933581864,41.09157343274556,5.027942369628374
1675461600,Ministry of Love,Cfb,23.1617392867592,999.4223019874623,21.923256931067538,219.12086466013898,72.29745361609133,49.189814464365334,1.9804996659205332
1675548000,Ministry of Love,Cfb,10.414397666895056,1017.5311790899431,5.335388342496148,29.754195812363204,72.04509304070491,48.180372162819666,5.624729149583526
1675634400,Ministry of Love,Cfb,14.628125011944702,1010.7000677014067,20.283610553360177,170.1606465884821,75.70167429358438,62.80669717433753,5.264933591285423
1675720800,Ministry of Love,Cfb,18.747809491872104,1026.7956789739349,9.365204665428944,327.6488504720464,75.15625532467469,60.62502129869874,4.441651157527284
1675807200,Ministry of Love,Cfb,20.457895129141136,1014.6768597662242,24.87900397378978,343.35424694188305,69.83435896178726,39.337435847149024,4.447745151852387
1675893600,Ministry of Love,Cfb,19.186133969626777,1019.0721894164752,16.338018852037568,134.76765568074336,72.40451321350956,49.618052854038226,1.8810898287585303
1675980000,Ministry of Love,Cfb,11.760703152157022,1020.6687119279298,19.182415651159992,31.782042547419124,68.77204047954676,35.08816191818703,0.10694421430100569
1676066400,Ministry of Love,Cfb,20.356090141978278,1018.2224975150739,9.14683755133073,217.01134768696016,73.81659242562239,55.26636970248955,0.2267236718594973
1676152800,Ministry of Love,Cfb,24.38007905749654,1020.4788604965393,13.339766412482605,241.75218194297796,68.75829038971315,35.03316155885262,0.9652588985712046
1676239200,Ministry of Love,Cfb,22.98266239402882,1019.0602636453393,5.214746191981467,126.59306852306946,72.73651689324538,50.94606757298154,4.607044299953183
1676325600,Ministry of Love,Cfb,25.975626548485167,1003.0809625076179,16.61822325038502,93.1676241119572,77.70187179943949,70.80748719775795,0.2989822647181133
1676412000,Ministry of Love,Cfb,13.729765258709723,1018.200263633543,13.947092270595729,290.1267988169003,73.15389299715918,52.6155719886367,0.5717163904139787
1676498400,Ministry of Love,Cfb,11.817314440124445,1010.9553433137778,8.950471766947821,209.0486039034181,75.89991837073491,63.59967348293962,7.8478770581676365
1676584800,Ministry of Love,Cfb,15.236217889088186,1003.2620687336349,22.020898428359807,65.46734331872572,79.49877094739904,77.99508378959617,4.001006314634687
1676671200,Ministry of Love,Cfb,29.74100688722169,999.470646018392,16.32711265334436,143.39103841719285,79.26631072425242,77.06524289700968,2.9660778920105737
1676757600,Ministry of Love,Cfb,29.756011089664533,1007.427306960057,12.968496099072645,25.98859524325931,73.65203974990027,54.6081589996011,1.6595572953269833
1676844000,Ministry of Love,Cfb,11.742579080972117,1005.568053072939,23.24217149909012,124.55364788930659,68.78801531909892,35.15206127639569,2.6075660065593427
1676930400,Ministry of Love,Cfb,28.317023957648082,1018.1042140998737,16.29973379174431,187.55431020559934,70.22525846336829,40.901033853473166,4.849325502536949
1677016800,Ministry of Love,Cfb,22.014200490989843,1017.4729862828896,16.35353310914425,49.90738196291251,79.37570729661184,77.50282918644734,2.568880186969576
1677103200,Ministry of Love,Cfb,17.43708699677763,1021.1186000288322,17.841362850748734,203.6997250618617,74.15640697281745,56.62562789126977,5.9308891654410925
1677189600,Ministry of Love,Cfb,25.919375279514007,1001.0360300033375,16.456345738314866,41.37125171514086,74.6367175851583,58.5468703406332,5.970570096239776
1677276000,Ministry of Love,Cfb,22.275818758129624,1022.575304611155,15.793242636397997,40.34988229504253,76.52725197884551,66.10900791538205,3.327702034077851
1677362400,Ministry of Love,Cfb,17.63283698870793,1021.5621630455071,24.14928711404332,215.24676813122528,77.9960310542919,71.98412421716765,1.3355790895447643
1677448800,Ministry of Love,Cfb,24.87087127769459,1004.6190825915918,13.593712365339572,165.35268415085858,77.70219625894579,70.80878503578315,4.7245445953495455
1677535200,Ministry of Love,Cfb,30.741117602820367,1010.9931893165999,24.25226427158902,2.0382596981738876,67.2821839440007,29.128735776002813,1.2171169446342196
1677621600,Ministry of Love,Cfb,16.05116544776129,1018.1665301872035,6.652646004573404,3.86247993792852,67.09283282551348,28.37133130205396,2.405445473758878
1677708000,Ministry of Love,Cfb,25.62997444451588,1003.8721279465015,23.181008485856744,57.417711227746665,77.87357593381677,71.49430373526705,1.1915244423247326
1677794400,Ministry of Love,Cfb,24.615292154653844,1022.0888347668631,5.767607384369624,4.560950491678062,68.99982657106338,35.99930628425352,3.561695578988375
1677880800,Ministry of Love,Cfb,19.10039990011888,1016.3900094303028,9.394807007940035,285.73615041316333,71.66927996665444,46.677119866617765,1.5892064019347785
1677967200,Ministry of Love,Cfb,24.708971014317278,1010.3024716613744,24.421920329994048,356.59778954128507,72.42504702425323,49.70018809701291,4.905073438153598
1678053600,Ministry of Love,Cfb,25.250703752130413,1028.3776397155827,21.76612414069314,159.78941004533553,65.8583894574102,23.4335578296408,0.21430383113867998
1678140000,Ministry of Love,Cfb,23.72541298882284,1000.3833254448161,16.854377249893876,318.1081022746305,75.91850956232207,63.6740382492883,5.2075791894013745
1678226400,Ministry of Love,Cfb,22.225477029441713,1008.9143659146382,24.603221329881876,105.82902871266391,67.77288569694846,31.091542787793884,2.314327167518741
1678312800,Ministry of Love,Cfb,26.052308895322895,1001.1851097207002,23.852214872596775,133.16069690650116,77.23293331360446,68.93173325441785,4.9404840248692174
1678399200,Ministry of Love,Cfb,30.775848640375035,1002.5679301865388,9.533490108084584,117.75144725191333,78.68311346617124,74.73245386468493,1.2212521863387895
1678485600,Ministry of Love,Cfb,27.37611556238778,1023.7471434661763,22.80032416433074,159.11761923520052,71.60760844189724,46.430433767588994,3.37693536767411
1678572000,Ministry of Love,Cfb,16.69612146365369,1010.0594330735349,6.705059761495504,88.20935338128658,74.67723544777881,58.70894179111527,6.8175737201678395
1678658400,Ministry of Love,Cfb,14.476852112683448,1011.4642330658029,20.972886870412985,111.16625727114908,69.5047851903787,38.01914076151482,2.378838058326803
1678744800,Ministry of Love,Cfb,24.627553720837287,1009.2174612836211,18.41561044521673,261.0903094918062,76.65520350264248,66.62081401056994,6.177042786872886
1678831200,Ministry of Love,Cfb,15.290204973124858,1003.3624159788915,19.531522559716343,217.10672036360944,65.61409505382923,22.456380215316955,0.4658268425491834
1678917600,Ministry of Love,Cfb,25.461968645103916,1024.1544301789866,11.7982961761715,252.1307815197769,66.66490174587753,26.65960698351012,1.099379511460165
1679004000,Ministry of Love,Cfb,26.555925732491545,1022.1773971056152,9.635327253525494,219.8758632395127,67.311494384406,29.245977537624,2.328514715706006
1679090400,Ministry of Love,Cfb,25.016430038569403,1010.9817674927269,13.693515117032755,37.15610830987752,66.70372242915917,26.8148897166367,1.1595941059633583
1679176800,Ministry of Love,Cfb,14.757567686417005,1000.6973424741817,20.742785661217187,89.92839504124213,75.75049108066554,63.00196432266213,7.818340671524852
1679263200,Ministry of Love,Cfb,27.312939780474004,1018.0400886830548,19.53482751333193,198.58741549800558,69.87157557940763,39.48630231763053,3.1523985743365057
1679349600,Ministry of Love,Cfb,31.37703588305268,1000.8486344555336,8.112538290848955,187.70803541789348,79.36416917635806,77.45667670543224,5.75725091606117
1679436000,Ministry of Love,Cfb,18.635715909353266,1006.010428226121,21.219693778269377,267.8652630388234,70.67248967722799,42.689958708911945,4.9802568743397995
1679522400,Ministry of Love,Cfb,31.311034893647314,1001.6799999256317,9.93507695812686,317.20212493508274,66.97541572528452,27.901662901138096,1.1416472401570665
1679608800,Ministry of Love,Cfb,32.95707170379309,1004.157951185132,18.966245330979675,271.5269966578855,75.00255595262874,60.01022381051498,2.308016464332488
1679695200,Ministry of Love,Cfb,29.919741553382256,1008.2706928311724,7.408094106784635,154.97408434181713,74.7189501003228,58.875800401291194,2.8986480827590615
1679781600,Ministry of Love,Cfb,24.26219294249578,1010.5124248448004,17.564520977287348,341.868456644737,79.49849251011904,77.99397004047613,3.2763292826722856
1679864400,Ministry of Love,Cfb,26.223198755789323,1023.7094120813898,11.267654165885448,357.72494946936735,78.58777256342671,74.35109025370684,3.4778458982665605
1679950800,Ministry of Love,Cfb,29.252345928193613,1015.7545845677889,12.905331079427402,278.31899700732293,72.52882999203564,50.115319968142586,5.949215267365549
1680037200,Ministry of Love,Cfb,34.57826024133972,1015.8258311581458,23.977283045703317,81.56467810523014,74.71337679740347,58.85350718961391,3.675626894619791
1680123600,Ministry of Love,Cfb,30.222350970082626,1020.6356690486307,23.67496083735627,349.2664320765173,69.30452830532725,37.218113221309004,2.9590218027443136
1680210000,Ministry of Love,Cfb,16.783013185406947,1023.1750759421649,12.594312765818078,95.46427706385653,77.05831743899554,68.23326975598215,4.593325990926121
1680296400,Ministry of Love,Cfb,30.70381049268059,1008.7038355514119,11.547989934231826,4.442966284940666,65.60390768321976,22.415630732879034,0.7579522300070303
1680382800,Ministry of Love,Cfb,22.249831079522288,1028.060119203636,14.99428141089804,145.0306579613492,77.7648517294528,71.05940691781119,2.666500556207475
1680469200,Ministry of Love,Cfb,28.87358988466154,1004.2460680347804,6.590912190360414,278.37555629275613,68.52433824436767,34.0973529774707,1.043441243574366
1680555600,Ministry of Love,Cfb,18.371979111800187,1012.2888861574403,19.424978342622946,354.6652722439938,68.0214482832015,32.08579313280598,2.4539160368977773
1680642000,Ministry of Love,Cfb,19.87045222286523,1003.8534250402788,24.621154824073443,192.90747687306182,71.73336812974117,46.93347251896465,1.8647474332234868
1680728400,Ministry of Love,Cfb,32.74323297703049,1011.1440976284188,12.312346441777214,228.65824750966823,79.64134962042488,78.56539848169953,0.13077669469218692
1680814800,Ministry of Love,Cfb,18.41287707219762,1010.9059385087709,17.176508967901903,136.33028684164995,66.89456078281422,27.57824313125691,2.7481564429158785
1680901200,Ministry of Love,Cfb,32.87628482811116,1003.3890996584233,16.37568358779218,265.0886212925941,76.63397696323975,66.53590785295901,1.5377943736479673
1680987600,Ministry of Love,Cfb,16.827345472207142,1010.6192346261786,14.23387587560477,57.68981221013035,66.04728940988227,24.189157639529082,2.143550207890796
1681074000,Ministry of Love,Cfb,22.99479157047473,1018.8350823996722,17.405513214470588,164.43729121258764,70.04068348328397,40.162733933135904,0.21862810676060124
1681160400,Ministry of Love,Cfb,21.715569713835094,1002.9291984502072,20.017462405802295,316.48971738361325,74.25661996320774,57.026479852830946,6.264396304631735
1681246800,Ministry of Love,Cfb,22.390747170470966,1017.8148405201288,14.471352580047885,303.47422342375245,73.80393822871729,55.215752914869164,6.658539290027271
1681333200,Ministry of Love,Cfb,26.41679205481698,1019.4084800431597,17.35505860450538,112.8381977440832,67.9890904847705,31.956361939082022,1.92382919078914
1681419600,Ministry of Love,Cfb,28.233769833701658,999.9311116632879,18.679688311932054,69.0382108818989,78.35075490941136,73.40301963764543,6.878371452669147
1681506000,Ministry of Love,Cfb,24.47126458579936,1009.5387776166633,7.384115290813751,250.3799366034721,78.29948909227436,73.19795636909743,5.756010845033122
1681592400,Ministry of Love,Cfb,17.774687386866603,1005.6280701838639,8.608312617738905,300.7897190905743,77.51589749159821,70.06358996639285,2.7075369230836572
1681678800,Ministry of Love,Cfb,29.25663206467454,1023.2670087782449,22.580965449824987,292.15489105028104,76.11896539025066,64.47586156100266,0.7354433356540581
1681765200,Ministry of Love,Cfb,24.083858463235167,1000.9005180259708,8.741978195689295,84.53539385293136,65.44179677614464,21.767187104578557,0.753434530454582
1681851600,Ministry of Love,Cfb,21.118540374019663,1015.4294878916188,13.971428367295971,145.16997934238327,65.3932434715684,21.57297388627359,0.2899533286050683
1681938000,Ministry of Love,Cfb,24.068103992393027,1007.5659225089115,6.708054229762286,163.93830912085497,74.58534656437602,58.34138625750411,3.0305334124475185
1682024400,Ministry of Love,Cfb,20.128230124267343,1018.328807550465,13.132282794371948,167.84670352137252,69.18253410497822,36.73013641991287,3.049335631791712
1682110800,Ministry of Love,Cfb,21.74959097138179,1026.443018454156,19.375686429798836,263.2263331520008,69.7513895046398,39.00555801855924,2.369078579405433
1682197200,Ministry of Love,Cfb,33.497898573613014,1010.8996121106883,17.33725898983913,277.6717373591722,67.78953884938642,31.15815539754564,0.4160029664058228
1682283600,Ministry of Love,Cfb,30.516762793676627,998.9385607089418,15.727603131792822,356.8460834239729,76.2527691680091,65.0110766720364,3.208578406432464
1682370000,Ministry of Love,Cfb,18.40254512081384,1002.2828911784404,12.996133511332719,347.5075028382958,73.32634046607106,53.30536186428422,6.383537028261335
1682456400,Ministry of Love,Cfb,20.37795754386572,1022.5973349385036,6.10160205449739,35.43000433608191,72.70775627445826,50.831025097833034,1.0617954907651157
1682542800,Ministry of Love,Cfb,25.814954317485025,1003.6142634034425,12.616593034599013,105.10495566505428,73.66090263666358,54.64361054665433,4.281359528609065
1682629200,Ministry of Love,Cfb,24.89770912758303,998.8158571602064,9.131490203201743,343.58554490846234,75.36536768610938,61.461470744437534,4.4692792484352815
1682715600,Ministry of Love,Cfb,26.360868197654852,1010.4527100995322,10.370752346847913,66.30480719205283,73.50060181110545,54.002407244421825,0.6783860076683628
1682802000,Ministry of Love,Cfb,21.034423969622026,1005.1532483966365,5.3673531510277295,152.8148888674016,76.96123117090812,67.84492468363246,7.683126980609416
1682888400,Ministry of Love,Cfb,26.06736583894321,1015.8874025347241,17.05816784675872,283.71285627520473,76.16227570348087,64.64910281392346,0.6677425299240671
1682974800,Ministry of Love,Cfb,22.597766467366107,1026.7751757485557,5.429586644355952,241.38762014701166,79.25558203053964,77.02232812215854,9.00693794742077
1683061200,Ministry of Love,Cfb,20.456793551482622,1024.5319834754268,19.395442289428587,321.5276756588481,76.07904695293604,64.31618781174413,0.336034694919349
1683147600,Ministry of Love,Cfb,20.86452447591172,1025.6526985254136,10.493622529550509,251.57938950697525,77.29388308277692,69.17553233110768,4.5224383177803915
1683234000,Ministry of Love,Cfb,16.13224637151837,1012.5288157396651,8.148790675168328,199.50405444085783,72.5327029781512,50.130811912604834,2.501327726769749
1683320400,Ministry of Love,Cfb,13.211224142939438,1026.1242031123638,16.188783556386355,239.29824309948748,76.00487696076954,64.01950784307813,5.859509819526819
1683406800,Ministry of Love,Cfb,23.040425360385644,999.7589256005135,15.05756629710623,170.66809241410667,68.9900142278732,35.960056911492806,1.0541451077915076
1683493200,Ministry of Love,Cfb,18.445784000177525,1026.804148528992,16.186999844792506,3.2834838900117447,71.50499204193855,46.01996816775417,3.324709141313483
1683579600,Ministry of Love,Cfb,24.959570943970448,1014.6064120198797,19.718796650478986,351.370937616902,73.35483731737108,53.419349269484336,3.10300155230231
1683666000,Ministry of Love,Cfb,18.262724297750523,1020.9771817299043,8.309820708276721,0.15410789611033593,79.26482443460893,77.05929773843569,0.11234939301909092
1683752400,Ministry of Love,Cfb,21.71013380908527,1020.9772197775649,11.303628847996114,140.75268018376659,79.903688645683,79.614754582732,1.267181733817295
1683838800,Ministry of Love,Cfb,26.647445109431985,1002.2041440540573,20.04605748625093,170.302812975077,67.07668980508716,28.306759220348635,1.4779924833472267
1683925200,Ministry of Love,Cfb,25.673020967071402,1015.1168873513654,15.998340534146768,320.1164375129021,76.66905847734793,66.6762339093917,2.1256288732799686
1684011600,Ministry of Love,Cfb,30.205758797291956,1020.419157643762,22.62236355773311,94.32560703029667,75.05963674132694,60.23854696530778,1.9786176147289511
1684098000,Ministry of Love,Cfb,25.577333826854943,1017.1802222797551,13.779343925754077,80.57087837134858,77.42253588258498,69.69014353033995,6.378240174770667
1684184400,Ministry of Love,Cfb,15.911128703319587,1005.199074559104,14.09856785026663,45.594984633765094,72.89933302610427,51.59733210441712,4.679176840475366
1684270800,Ministry of Love,Cfb,16.6643664599111,1022.0532026429955,18.62007479160564,308.8213932910543,69.56260593421304,38.25042373685214,3.992584694497408
1684357200,Ministry of Love,Cfb,25.654106308932555,1009.1952169259889,9.592200861014055,81.49717172315634,77.67706771081785,70.70827084327138,8.041256604330686
1684443600,Ministry of Love,Cfb,25.818938337070623,1001.0214595955371,19.63739939950985,22.921028664683547,69.0941515623129,36.37660624925163,3.5871994854478206
1684530000,Ministry of Love,Cfb,17.749155268325353,1020.9468524607198,21.050032165953585,69.80689816007843,67.39156188828397,29.566247553135916,1.8015656266888267
1684616400,Ministry of Love,Cfb,19.285949390012,1000.3025388880221,20.673388297149806,50.15523573807398,68.43252022475652,33.73008089902605,0.5496142794730002
1684702800,Ministry of Love,Cfb,17.621441218394807,1013.9022198480042,16.59509673595109,266.4132488501179,70.99044826220741,43.96179304882963,4.98838989894891
1684789200,Ministry of Love,Cfb,22.797068598874553,1000.4655163306396,16.05831643341541,159.373273669458,65.23940349946183,20.957613997847332,1.8484900789953198
1684875600,Ministry of Love,Cfb,12.856304283108402,1004.2124081699836,11.46579331375314,209.7065155562703,66.88051236185748,27.52204944742996,0.44913447296960474
1684962000,Ministry of Love,Cfb,22.23251246201297,1019.2810562871562,20.172144310473342,302.48840016593925,65.3553154627669,21.421261851067566,2.5203850516484527
1685048400,Ministry of Love,Cfb,27.245803119940582,1013.1509815786017,23.434882642785823,77.03986135249244,72.35291566005968,49.4116626402387,3.8437394689908966
1685134800,Ministry of Love,Cfb,16.289319031220653,1007.7089237649907,23.143806635895878,18.634603497230643,69.68555862300673,38.74223449202688,3.5184565322295778
1685221200,Ministry of Love,Cfb,14.87365923469678,1021.158436744292,6.054916008576567,226.8474385783103,79.4100555950894,77.64022238035764,4.551409621120549
1685307600,Ministry of Love,Cfb,11.081305735140074,1014.3814726877506,6.2425947683288285,357.9326793509712,78.97776895433296,75.91107581733182,3.310662986841483
1685394000,Ministry of Love,Cfb,13.401104459660772,1007.5206696096042,9.659538889033673,196.72641503657582,69.60798023199116,38.431920927964654,2.463053742672355
1685480400,Ministry of Love,Cfb,8.667950447783356,1028.7890135198757,10.8801800228631,347.44653424000074,69.70773280126834,38.830931205073334,0.20337505305408302
1685566800,Ministry of Love,Cfb,20.41413701324759,1021.5112017369014,22.096766444521464,235.3427488914912,70.4774059754941,41.90962390197638,3.2819448759092684
1685653200,Ministry of Love,Cfb,18.911832537973787,1002.8868216679449,14.392786470508101,188.4339841768823,67.37771221439158,29.51084885756633,2.147366609530325
1685739600,Ministry of Love,Cfb,18.02574124756297,1013.1545262465019,22.12424459014406,192.0468431777896,78.45564265746903,73.82257062987611,7.9994214629067555
1685826000,Ministry of Love,Cfb,21.550587505950254,1022.5435704110589,17.33121971371241,315.09168074950276,76.62865548054502,66.51462192218008,0.472119559217683
1685912400,Ministry of Love,Cfb,6.871176281300343,1021.0478679368415,19.100207341919653,335.7092453873162,71.53663871701737,46.14655486806945,5.653305372119176
1685998800,Ministry of Love,Cfb,15.586243629676849,1005.1930830124714,8.46564900738218,21.67084241115855,76.6239113759959,66.49564550398364,3.0134504576674646
1686085200,Ministry of Love,Cfb,8.732918554870103,999.6870025831415,23.033964996192516,77.18758215462537,67.50454458040373,30.01817832161493,1.7729487954518213
1686171600,Ministry of Love,Cfb,20.19631987076172,1018.8787422833462,13.92408909031424,70.29135256775724,77.97717984403042,71.90871937612164,2.1735288104268653
1686258000,Ministry of Love,Cfb,19.5453804199958,1008.4700359822432,10.301706314682257,61.376326026326346,75.40468658764307,61.618746350572295,3.0209518685175882
1686344400,Ministry of Love,Cfb,6.1287482391403305,1004.9225977670527,20.068757086852397,353.7642603841596,71.27759204506161,45.11036818024642,2.6429270414652675
1686430800,Ministry of Love,Cfb,16.739629234657777,1024.6742111802673,15.367979734717858,177.5892328272358,67.88720255389019,31.548810215560763,1.8647532562161688
1686517200,Ministry of Love,Cfb,23.623342052890173,1019.0470464781237,14.869506894558512,87.27110636141686,79.9019150956592,79.6076603826368,4.927159866174811
1686603600,Ministry of Love,Cfb,16.996296734539854,1010.057829146754,15.48713348864817,291.5381660822838,73.61801469404051,54.472058776162044,5.358666042898499
1686690000,Ministry of Love,Cfb,10.605879509989176,1019.7539101326388,10.764168388115534,325.78497343016625,72.13267119844204,48.53068479376819,3.99129018524644
1686776400,Ministry of Love,Cfb,7.920092405066388,1028.3197809117853,16.716089724903206,288.05535959899174,68.66531166254997,34.661246650199885,1.424494326287758
1686862800,Ministry of Love,Cfb,18.545474342809314,1002.999666123499,5.955953719566733,1.837394925900866,71.07594751571038,44.30379006284153,0.659730957804632
1686949200,Ministry of Love,Cfb,11.797750731570815,1020.0634014574426,8.697182023904817,96.10123310126086,72.85657438045891,51.42629752183561,5.458101450654876
1687035600,Ministry of Love,Cfb,15.38745277581051,1027.9416871830872,22.76390013738449,21.22523869606907,65.78383479208281,23.13533916833128,1.9834033524133785
1687122000,Ministry of Love,Cfb,5.902127262075258,1008.8797795504117,20.064303389326703,281.54822415702984,76.78112673869022,67.12450695476088,4.629900954666009
1687208400,Ministry of Love,Cfb,11.584148327264144,1013.1482351798039,15.050821886466041,220.31994013230775,71.03630162306753,44.14520649227013,0.6592843733888629
1687294800,Ministry of Love,Cfb,13.997782319314936,1010.4883803635986,15.064775858788726,170.81562379984575,79.76972418009584,79.07889672038333,5.393222670864909
1687381200,Ministry of Love,Cfb,8.961713436023409,1029.3069038381013,9.33403428520598,11.474996125515302,69.22678806404784,36.907152256191324,1.7069387639329603
1687467600,Ministry of Love,Cfb,19.11246347370653,1021.3960831878356,6.241556854174477,31.339797561394,75.31206820115037,61.24827280460146,5.4776223491092235
1687554000,Ministry of Love,Cfb,6.614588219019872,1018.0768771498434,7.751472605021183,233.6194874128065,77.95704053676126,71.82816214704502,2.6339829137537465
1687640400,Ministry of Love,Cfb,14.10883060100566,1024.2967626988725,10.615489739339496,90.1158918561122,74.91146381628803,59.645855265152136,6.6852179484605765
1687726800,Ministry of Love,Cfb,20.029190242223244,1016.6022411619931,18.666080140864345,290.8193544533279,73.62488203767731,54.49952815070924,2.2376343313192706
